1.378177032235251342e+00 7.284832007490578132e-01
1.380028937031306135e+00 7.292415764106084941e-01
1.381880498303108551e+00 7.300015451388175425e-01
1.383731716501119813e+00 7.307631107813450377e-01
1.385582592066818552e+00 7.315262771779386108e-01
1.387433125432737446e+00 7.322910481603901456e-01
1.389283317022577124e+00 7.330574275525179040e-01
1.391133167250968583e+00 7.338254191700068763e-01
1.392982676523536245e+00 7.345950268203726985e-01
1.394831845236787826e+00 7.353662543028512966e-01
1.396680673778073478e+00 7.361391054083197272e-01
1.398529162525541603e+00 7.369135839192140214e-01
1.400377311848155060e+00 7.376896936094714530e-01
1.402225122105610122e+00 7.384674382444320617e-01
1.404072593648197698e+00 7.392468215807164178e-01
1.405919726816953208e+00 7.400278473662238454e-01
1.407766521943484062e+00 7.408105193399925348e-01
1.409612979349913253e+00 7.415948412321129446e-01
1.411459099348998825e+00 7.423808167637102606e-01
1.413304882243881622e+00 7.431684496467717560e-01
1.415150328328234064e+00 7.439577435841451258e-01
1.416995437886203524e+00 7.447487022694441183e-01
1.418840211192205381e+00 7.455413293868966562e-01
1.420684648511120640e+00 7.463356286113602689e-01
1.422528750098161821e+00 7.471316036081967482e-01
1.424372516198820993e+00 7.479292580331824425e-01
1.426215947048917077e+00 7.487285955324604059e-01
1.428059042874526119e+00 7.495296197424412554e-01
1.429901803891937329e+00 7.503323342897156856e-01
1.431744230307652854e+00 7.511367427909854122e-01
1.433586322318423312e+00 7.519428488530091048e-01
1.435428080111165183e+00 7.527506560724964713e-01
1.437269503862863118e+00 7.535601680359964583e-01
1.439110593740793975e+00 7.543713883199250070e-01
1.440951349902272138e+00 7.551843204903812001e-01
1.442791772494657510e+00 7.559989681030832021e-01
1.444631861655617300e+00 7.568153347034107803e-01
1.446471617512689711e+00 7.576334238261401843e-01
1.448311040183584586e+00 7.584532389955097598e-01
1.450150129776154317e+00 7.592747837251307974e-01
1.451988886388164923e+00 7.600980615178172251e-01
1.453827310107507875e+00 7.609230758656061466e-01
1.455665401012155025e+00 7.617498302496663598e-01
1.457503159170111751e+00 7.625783281402035430e-01
1.459340584639365668e+00 7.634085729963655531e-01
1.461177677467997649e+00 7.642405682662187782e-01
1.463014437694153402e+00 7.650743173866625391e-01
1.464850865345960207e+00 7.659098237833166234e-01
1.466686960441630161e+00 7.667470908704963062e-01
1.468522722989433094e+00 7.675861220511246419e-01
1.470358152987660816e+00 7.684269207166427584e-01
1.472193250424698174e+00 7.692694902469678908e-01
1.474028015278974868e+00 7.701138340103965696e-01
1.475862447519040499e+00 7.709599553635646529e-01
1.477696547103478864e+00 7.718078576513324185e-01
1.479530313981005207e+00 7.726575442067558086e-01
1.481363748090445576e+00 7.735090183509993889e-01
1.483196849360749914e+00 7.743622833932692906e-01
1.485029617711040029e+00 7.752173426307580328e-01
1.486862053050524768e+00 7.760741993485299473e-01
1.488694155278668330e+00 7.769328568195247309e-01
1.490525924285121429e+00 7.777933183044467569e-01
1.492357359949709972e+00 7.786555870516864708e-01
1.494188462142522766e+00 7.795196662972826429e-01
1.496019230723921956e+00 7.803855592648520911e-01
1.497849665544543685e+00 7.812532691655131867e-01
1.499679766445356055e+00 7.821227991978358940e-01
1.501509533257627371e+00 7.829941525477501774e-01
1.503338965803059590e+00 7.838673323885323452e-01
1.505168063893703945e+00 7.847423418806868112e-01
1.506996827331990696e+00 7.856191841718846991e-01
1.508825255910937857e+00 7.864978623969844929e-01
1.510653349413972002e+00 7.873783796778688338e-01
1.512481107615035958e+00 7.882607391234202066e-01
1.514308530278675624e+00 7.891449438294824148e-01
1.516135617160051297e+00 7.900309968787907478e-01
1.517962368004886153e+00 7.909189013408665092e-01
1.519788782549603701e+00 7.918086602720086908e-01
1.521614860521418588e+00 7.927002767152572238e-01
1.523440601638243574e+00 7.935937537002704101e-01
1.525266005608789666e+00 7.944890942432965009e-01
1.527091072132598315e+00 7.953863013471094146e-01
1.528915800900108701e+00 7.962853780009649940e-01
1.530740191592771637e+00 7.971863271805778028e-01
1.532564243882946986e+00 7.980891518479912294e-01
1.534387957433984706e+00 7.989938549515406274e-01
1.536211331900425803e+00 7.999004394258732997e-01
1.538034366927879981e+00 8.008089081918090546e-01
1.539857062153121792e+00 8.017192641563095634e-01
1.541679417204237401e+00 8.026315102124732537e-01
1.543501431700538218e+00 8.035456492394126293e-01
1.545323105252695450e+00 8.044616841022438347e-01
1.547144437462808941e+00 8.053796176520415795e-01
1.548965427924440696e+00 8.062994527257780764e-01
1.550786076222644194e+00 8.072211921462585371e-01
1.552606381934045210e+00 8.081448387220837581e-01
1.554426344626985923e+00 8.090703952476441252e-01
1.556245963861420112e+00 8.099978645029877189e-01
1.558065239189136308e+00 8.109272492538552868e-01
1.559884170153736260e+00 8.118585522515904263e-01
1.561702756290654026e+00 8.127917762330709728e-01
1.563520997127395118e+00 8.137269239207534088e-01
1.565338892183426811e+00 8.146639980225365285e-01
1.567156440970318698e+00 8.156030012317574407e-01
1.568973642991851936e+00 8.165439362271673662e-01
1.570790497743991043e+00 8.174868056728401555e-01
1.572607004715049994e+00 8.184316122181793940e-01
1.574423163385682001e+00 8.193783584978352463e-01
1.576238973229034501e+00 8.203270471317070101e-01
1.578054433710825100e+00 8.212776807249041466e-01
1.579869544289291383e+00 8.222302618676426977e-01
1.581684304415387210e+00 8.231847931352695991e-01
1.583498713532842883e+00 8.241412770882177163e-01
1.585312771078247085e+00 8.250997162719697631e-01
1.587126476481056425e+00 8.260601132169866911e-01
1.588939829163736661e+00 8.270224704387054704e-01
1.590752828541893482e+00 8.279867904375293186e-01
1.592565474024196126e+00 8.289530756987117943e-01
1.594377765012665371e+00 8.299213286924325139e-01
1.596189700902590936e+00 8.308915518736745831e-01
1.598001281082682246e+00 8.318637476822312582e-01
1.599812504935190782e+00 8.328379185426926234e-01
1.601623371835846577e+00 8.338140668643361231e-01
1.603433881154211926e+00 8.347921950412404701e-01
1.605244032253558384e+00 8.357723054521424277e-01
1.607053824490911165e+00 8.367544004603857388e-01
1.608863257217386877e+00 8.377384824140288178e-01
1.610672329778045864e+00 8.387245536456866546e-01
1.612481041512092483e+00 8.397126164725676745e-01
1.614289391753024550e+00 8.407026731964768462e-01
1.616097379828522973e+00 8.416947261036826777e-01
1.617905005060797707e+00 8.426887774650311247e-01
1.619712266766511588e+00 8.436848295358280181e-01
1.621519164256908674e+00 8.446828845558378429e-01
1.623325696837997212e+00 8.456829447493081631e-01
1.625131863810535204e+00 8.466850123248886861e-01
1.626937664470184730e+00 8.476890894756428096e-01
1.628743098107519494e+00 8.486951783789787873e-01
1.630548164008383427e+00 8.497032811967764054e-01
1.632352861453715720e+00 8.507134000752134551e-01
1.634157189719674275e+00 8.517255371447669532e-01
1.635961148077955007e+00 8.527396945203151724e-01
1.637764735795664395e+00 8.537558743009961981e-01
1.639567952135569273e+00 8.547740785702759858e-01
1.641370796356105721e+00 8.557943093958811920e-01
1.643173267711500518e+00 8.568165688297972871e-01
1.644975365451971649e+00 8.578408589083108549e-01
1.646777088823701218e+00 8.588671816519222180e-01
1.648578437069030622e+00 8.598955390653880704e-01
1.650379409426542487e+00 8.609259331376957203e-01
1.652180005131144158e+00 8.619583658420431060e-01
1.653980223414239559e+00 8.629928391358654416e-01
1.655780063503732968e+00 8.640293549607696022e-01
1.657579524624247291e+00 8.650679152425905238e-01
1.659378605997213318e+00 8.661085218913735506e-01
1.661177306840923240e+00 8.671511768013366872e-01
1.662975626370692073e+00 8.681958818508975773e-01
1.664773563798927825e+00 8.692426389026448597e-01
1.666571118335306467e+00 8.702914498033740287e-01
1.668368289186842546e+00 8.713423163840605667e-01
1.670165075557984213e+00 8.723952404598498411e-01
1.671961476650811518e+00 8.734502238301060650e-01
1.673757491665011532e+00 8.745072682783321394e-01
1.675553119798148582e+00 8.755663755722642438e-01
1.677348360245709102e+00 8.766275474638300924e-01
1.679143212201137603e+00 8.776907856891091875e-01
1.680937674856099795e+00 8.787560919684217486e-01
1.682731747400524780e+00 8.798234680062900770e-01
1.684525429022693421e+00 8.808929154914284521e-01
1.686318718909429082e+00 8.819644360967928698e-01
1.688111616246168900e+00 8.830380314795605035e-01
1.689904120217109007e+00 8.841137032811552388e-01
1.691696230005249824e+00 8.851914531272115916e-01
1.693487944792599231e+00 8.862712826276367695e-01
1.695279263760341992e+00 8.873531933766500845e-01
1.697070186088767585e+00 8.884371869526794807e-01
1.698860710957589726e+00 8.895232649184948714e-01
1.700650837545916616e+00 8.906114288211289809e-01
1.702440565032471431e+00 8.917016801919539493e-01
1.704229892595766849e+00 8.927940205467255197e-01
1.706018819413974263e+00 8.938884513854484792e-01
1.707807344665361882e+00 8.949849741925834934e-01
1.709595467528196799e+00 8.960835904369299776e-01
1.711383187180931742e+00 8.971843015716862713e-01
1.713170502802400907e+00 8.982871090345087017e-01
1.714957413571792433e+00 8.993920142474430834e-01
1.716743918668948821e+00 9.004990186170515054e-01
1.718530017274309429e+00 9.016081235343224032e-01
1.720315708569197133e+00 9.027193303747947928e-01
1.722100991735885156e+00 9.038326404985430607e-01
1.723885865957555108e+00 9.049480552500990260e-01
1.725670330418763054e+00 9.060655759586901947e-01
1.727454384305288082e+00 9.071852039380879917e-01
1.729238026804308159e+00 9.083069404866721541e-01
1.731021257104629507e+00 9.094307868875166623e-01
1.732804074396663285e+00 9.105567444083284556e-01
1.734586477872721799e+00 9.116848143015812145e-01
