2 24 6.324474e-01 4.622774e-01 5.738732e-01 6.145723e-01 
4 96 5.048884e-02 4.219805e-01 1.190567e-01 4.176790e-03 
8 384 5.385225e-05 3.832635e-01 1.791243e-01 4.827799e-02 
16 1536 4.099821e-10 3.705138e-01 1.787981e-01 4.822885e-02 
32 6144 8.589461e-16 3.705979e-01 1.788048e-01 4.822996e-02 
