7.979315521094729746e-01 1.889349004937984411e+00 7.136207583328620097e-02 2.000239139588938786e-01
1.520389306209317670e+00 1.529528711206049829e+00 1.140830591308897857e-01 1.791289134729750210e-01
2.165432751212835072e+00 1.040562999477126827e+00 1.381649596436162197e-01 1.612840846126751826e-01
2.789799717252024358e+00 5.223738006112190746e-01 1.356135045294752373e-01 1.634352759103880337e-01
3.493385589927586743e+00 5.223738006112190746e-01 -1.356135045294752373e-01 1.634352759103880337e-01
4.117752555966776029e+00 1.040562999477126382e+00 -1.381649596436162475e-01 1.612840846126751271e-01
4.762796000970292098e+00 1.529528711206049163e+00 -1.140830591308898551e-01 1.791289134729749655e-01
5.485253755070138126e+00 1.889349004937984411e+00 -7.136207583328622872e-02 2.000239139588938508e-01
