1.000000000000000000e+01 -3.514530834716600882e+00 -2.810897482994403784e+00 -1.508067815094025210e+00
2.000000000000000000e+01 -8.147729520783041579e+00 -6.742837447157507214e+00 -5.227154775538828346e+00
3.000000000000000000e+01 -1.317052231356136538e+01 -1.136229485304397180e+01 -9.854829543235469558e+00
4.000000000000000000e+01 -1.853477106769776839e+01 -1.632610859674575821e+01 -1.502814648348579141e+01
5.000000000000000000e+01 -2.414001832051137697e+01 -2.160665328201941549e+01 -2.042345717852980158e+01
6.000000000000000000e+01 -2.995441023004739023e+01 -2.675062832240213595e+01 -2.164940617664277411e+01
