2 24 3.633802e-01 3.629824e-01 3.633741e-01 3.633801e-01 
4 96 4.226810e-02 4.192439e-02 4.226277e-02 4.226802e-02 
8 384 5.160330e-05 2.453773e-04 4.700946e-05 5.153153e-05 
16 1536 2.869436e-09 2.975053e-04 4.598909e-06 6.902399e-08 
32 6144 1.963305e-16 2.975062e-04 4.601746e-06 7.189291e-08 
