2 24 4.224093e-01 3.036991e+00 5.250362e-01 4.658991e-01 
4 96 7.669757e-02 3.186883e+00 5.756427e-01 1.365470e-01 
8 384 1.834682e-03 3.057559e+00 5.877849e-01 1.282269e-01 
16 1536 1.124672e-06 3.059333e+00 5.880895e-01 1.281218e-01 
32 6144 5.557776e-13 3.059395e+00 5.880620e-01 1.280934e-01 
