2 24 6.324474e-01 6.321084e-01 6.324421e-01 6.324473e-01 
4 96 5.048884e-02 5.003159e-02 5.048161e-02 5.048873e-02 
8 384 5.385225e-05 3.814751e-04 4.696878e-05 5.374467e-05 
16 1536 4.099821e-10 4.364266e-04 6.899884e-06 1.074295e-07 
32 6144 8.589461e-16 4.364242e-04 6.900248e-06 1.078388e-07 
