time 24 96 384 1536 6144 
1.250000e-01 8.775881e-01 1.318620e-01 2.301270e-04 1.128400e-07 6.821039e-10 
1.300000e-01 8.707530e-01 1.305798e-01 3.690829e-04 2.440087e-07 7.391888e-10 
1.350000e-01 8.635313e-01 1.310023e-01 5.622225e-04 2.450124e-07 7.918407e-10 
1.400000e-01 8.572708e-01 1.342075e-01 7.307881e-04 2.430213e-08 8.414063e-10 
1.450000e-01 8.531848e-01 1.411090e-01 7.933836e-04 4.054969e-07 8.933092e-10 
1.500000e-01 8.522308e-01 1.523749e-01 7.203224e-04 4.336722e-07 9.491724e-10 
1.550000e-01 8.550187e-01 1.683713e-01 5.669856e-04 2.199070e-07 1.004114e-09 
1.600000e-01 8.617580e-01 1.891048e-01 4.608291e-04 1.293418e-06 1.053882e-09 
1.650000e-01 8.722557e-01 2.141562e-01 5.461109e-04 2.104468e-06 1.106380e-09 
1.700000e-01 8.859702e-01 2.426339e-01 9.165787e-04 2.305491e-06 1.175145e-09 
1.750000e-01 9.021137e-01 2.731963e-01 1.572267e-03 2.421036e-06 1.244639e-09 
1.800000e-01 9.197776e-01 3.041674e-01 2.422347e-03 3.531884e-06 1.240252e-09 
1.850000e-01 9.380546e-01 3.337211e-01 3.332589e-03 6.382580e-06 1.053280e-09 
1.900000e-01 9.561372e-01 3.600857e-01 4.195180e-03 1.075364e-05 6.799120e-10 
1.950000e-01 9.733822e-01 3.817361e-01 4.988584e-03 1.563803e-05 4.333139e-10 
2.000000e-01 9.893356e-01 3.975755e-01 5.799728e-03 2.005497e-05 1.015711e-09 
2.050000e-01 1.003718e+00 4.071013e-01 6.797857e-03 2.385946e-05 3.161763e-09 
2.100000e-01 1.016373e+00 4.105129e-01 8.171215e-03 2.789238e-05 6.766113e-09 
2.150000e-01 1.027204e+00 4.086836e-01 1.005323e-02 3.317810e-05 1.000532e-08 
2.200000e-01 1.036107e+00 4.029671e-01 1.246638e-02 3.947898e-05 9.408503e-09 
2.250000e-01 1.042933e+00 3.948942e-01 1.530131e-02 4.417312e-05 1.384877e-09 
2.300000e-01 1.047488e+00 3.858890e-01 1.833502e-02 4.265952e-05 1.515262e-08 
2.350000e-01 1.049554e+00 3.771059e-01 2.128087e-02 3.073269e-05 3.618210e-08 
2.400000e-01 1.048942e+00 3.694066e-01 2.385536e-02 7.789713e-06 5.193941e-08 
2.450000e-01 1.045541e+00 3.634154e-01 2.584111e-02 2.137374e-05 4.997239e-08 
2.500000e-01 1.039350e+00 3.595779e-01 2.712488e-02 4.782189e-05 2.113952e-08 
2.550000e-01 1.030493e+00 3.581893e-01 2.769853e-02 6.239628e-05 3.460161e-08 
2.600000e-01 1.019216e+00 3.593985e-01 2.762661e-02 6.003668e-05 1.055261e-07 
2.650000e-01 1.005861e+00 3.632085e-01 2.699828e-02 4.199271e-05 1.696933e-07 
2.700000e-01 9.908477e-01 3.694847e-01 2.588571e-02 1.481062e-05 2.005564e-07 
2.750000e-01 9.746443e-01 3.779718e-01 2.432408e-02 1.309581e-05 1.756332e-07 
2.800000e-01 9.577376e-01 3.883171e-01 2.231615e-02 3.528460e-05 8.582016e-08 
2.850000e-01 9.406056e-01 4.001015e-01 1.985479e-02 4.961168e-05 5.842687e-08 
2.900000e-01 9.236876e-01 4.128786e-01 1.695191e-02 5.818483e-05 2.272372e-07 
2.950000e-01 9.073589e-01 4.262224e-01 1.366360e-02 6.538491e-05 3.780185e-07 
3.000000e-01 8.919135e-01 4.397754e-01 1.010416e-02 7.522507e-05 4.658195e-07 
3.050000e-01 8.775557e-01 4.532871e-01 6.446595e-03 8.937148e-05 4.537972e-07 
3.100000e-01 8.644026e-01 4.666329e-01 2.910388e-03 1.065643e-04 3.217069e-07 
3.150000e-01 8.524943e-01 4.798108e-01 2.593786e-04 1.233811e-04 7.148464e-08 
3.200000e-01 8.418086e-01 4.929172e-01 2.817031e-03 1.357027e-04 2.713625e-07 
3.250000e-01 8.322775e-01 5.061125e-01 4.540995e-03 1.400949e-04 6.620573e-07 
3.300000e-01 8.238030e-01 5.195844e-01 5.254969e-03 1.345571e-04 1.046287e-06 
3.350000e-01 8.162708e-01 5.335175e-01 4.843486e-03 1.185115e-04 1.372237e-06 
3.400000e-01 8.095612e-01 5.480722e-01 3.260702e-03 9.226663e-05 1.600488e-06 
3.450000e-01 8.035568e-01 5.633732e-01 5.319702e-04 5.635227e-05 1.708841e-06 
3.500000e-01 7.981481e-01 5.795046e-01 3.251508e-03 1.107277e-05 1.692167e-06 
3.550000e-01 7.932366e-01 5.965099e-01 7.943865e-03 4.356298e-05 1.559381e-06 
3.600000e-01 7.887363e-01 6.143929e-01 1.335979e-02 1.075755e-04 1.329758e-06 
3.650000e-01 7.845741e-01 6.331200e-01 1.929153e-02 1.805861e-04 1.029648e-06 
3.700000e-01 7.806887e-01 6.526224e-01 2.552553e-02 2.614274e-04 6.895363e-07 
3.750000e-01 7.770301e-01 6.727990e-01 3.185677e-02 3.479453e-04 3.411070e-07 
3.800000e-01 7.735584e-01 6.935205e-01 3.809979e-02 4.370499e-04 1.422456e-08 
3.850000e-01 7.702421e-01 7.146337e-01 4.409602e-02 5.249895e-04 2.658129e-07 
3.900000e-01 7.670578e-01 7.359683e-01 4.971754e-02 6.077660e-04 4.802813e-07 
3.950000e-01 7.639885e-01 7.573434e-01 5.486802e-02 6.815879e-04 6.179768e-07 
4.000000e-01 7.610231e-01 7.785750e-01 5.948144e-02 7.432719e-04 6.750734e-07 
4.050000e-01 7.581555e-01 7.994828e-01 6.351949e-02 7.905315e-04 6.541259e-07 
4.100000e-01 7.553838e-01 8.198964e-01 6.696813e-02 8.221247e-04 5.625732e-07 
4.150000e-01 7.527095e-01 8.396602e-01 6.983382e-02 8.378646e-04 4.110927e-07 
4.200000e-01 7.501366e-01 8.586367e-01 7.213980e-02 8.385147e-04 2.120691e-07 
4.250000e-01 7.476713e-01 8.767090e-01 7.392248e-02 8.256072e-04 2.167228e-08 
4.300000e-01 7.453209e-01 8.937808e-01 7.522809e-02 8.012195e-04 2.778135e-07 
4.350000e-01 7.430934e-01 9.097768e-01 7.610974e-02 7.677442e-04 5.451813e-07 
4.400000e-01 7.409968e-01 9.246403e-01 7.662474e-02 7.276797e-04 8.141186e-07 
4.450000e-01 7.390392e-01 9.383324e-01 7.683233e-02 6.834560e-04 1.076644e-06 
4.500000e-01 7.372278e-01 9.508285e-01 7.679170e-02 6.373069e-04 1.326451e-06 
4.550000e-01 7.355691e-01 9.621168e-01 7.656041e-02 5.911878e-04 1.558798e-06 
4.600000e-01 7.340690e-01 9.721950e-01 7.619305e-02 5.467353e-04 1.770324e-06 
4.650000e-01 7.327321e-01 9.810683e-01 7.574025e-02 5.052617e-04 1.958826e-06 
4.700000e-01 7.315624e-01 9.887471e-01 7.524790e-02 4.677745e-04 2.123024e-06 
4.750000e-01 7.305629e-01 9.952445e-01 7.475655e-02 4.350137e-04 2.262324e-06 
4.800000e-01 7.297360e-01 1.000575e+00 7.430110e-02 4.074971e-04 2.376612e-06 
4.850000e-01 7.290833e-01 1.004753e+00 7.391051e-02 3.855681e-04 2.466058e-06 
4.900000e-01 7.286063e-01 1.007791e+00 7.360763e-02 3.694415e-04 2.530968e-06 
4.950000e-01 7.283055e-01 1.009699e+00 7.340921e-02 3.592415e-04 2.571659e-06 
5.000000e-01 7.281816e-01 1.010484e+00 7.332577e-02 3.550323e-04 2.588372e-06 
5.050000e-01 7.282347e-01 1.010148e+00 7.336165e-02 3.568369e-04 2.581212e-06 
5.100000e-01 7.284648e-01 1.008690e+00 7.351500e-02 3.646456e-04 2.550135e-06 
5.150000e-01 7.288714e-01 1.006105e+00 7.377776e-02 3.784126e-04 2.494947e-06 
5.200000e-01 7.294539e-01 1.002384e+00 7.413566e-02 3.980405e-04 2.415355e-06 
5.250000e-01 7.302113e-01 9.975160e-01 7.456831e-02 4.233551e-04 2.311036e-06 
5.300000e-01 7.311420e-01 9.914870e-01 7.504915e-02 4.540696e-04 2.181747e-06 
5.350000e-01 7.322440e-01 9.842825e-01 7.554566e-02 4.897414e-04 2.027468e-06 
5.400000e-01 7.335144e-01 9.758884e-01 7.601950e-02 5.297255e-04 1.848577e-06 
5.450000e-01 7.349498e-01 9.662931e-01 7.642686e-02 5.731262e-04 1.646053e-06 
5.500000e-01 7.365456e-01 9.554891e-01 7.671893e-02 6.187567e-04 1.421702e-06 
5.550000e-01 7.382967e-01 9.434753e-01 7.684259e-02 6.651110e-04 1.178392e-06 
5.600000e-01 7.401967e-01 9.302594e-01 7.674133e-02 7.103587e-04 9.202880e-07 
5.650000e-01 7.422386e-01 9.158606e-01 7.635644e-02 7.523699e-04 6.530530e-07 
5.700000e-01 7.444147e-01 9.003119e-01 7.562848e-02 7.887803e-04 3.839908e-07 
5.750000e-01 7.467169e-01 8.836624e-01 7.449912e-02 8.171004e-04 1.220973e-07 
5.800000e-01 7.491372e-01 8.659800e-01 7.291327e-02 8.348720e-04 1.220293e-07 
5.850000e-01 7.516678e-01 8.473523e-01 7.082160e-02 8.398645e-04 3.364685e-07 
5.900000e-01 7.543022e-01 8.278881e-01 6.818339e-02 8.302999e-04 5.085021e-07 
5.950000e-01 7.570353e-01 8.077167e-01 6.496974e-02 8.050822e-04 6.254349e-07 
6.000000e-01 7.598645e-01 7.869868e-01 6.116700e-02 7.640003e-04 6.757352e-07 
6.050000e-01 7.627903e-01 7.658635e-01 5.678056e-02 7.078685e-04 6.504729e-07 
6.100000e-01 7.658170e-01 7.445238e-01 5.183861e-02 6.385650e-04 5.449448e-07 
6.150000e-01 7.689536e-01 7.231509e-01 4.639569e-02 5.589414e-04 3.602681e-07 
6.200000e-01 7.722147e-01 7.019280e-01 4.053577e-02 4.725888e-04 1.046236e-07 
6.250000e-01 7.756209e-01 6.810303e-01 3.437411e-02 3.834761e-04 2.062227e-07 
6.300000e-01 7.792005e-01 6.606188e-01 2.805728e-02 2.955075e-04 5.494170e-07 
6.350000e-01 7.829897e-01 6.408329e-01 2.176067e-02 2.120808e-04 8.966225e-07 
6.400000e-01 7.870346e-01 6.217856e-01 1.568258e-02 1.357444e-04 1.216526e-06 
6.450000e-01 7.913915e-01 6.035589e-01 1.003472e-02 6.805026e-05 1.477802e-06 
6.500000e-01 7.961289e-01 5.862008e-01 5.029059e-03 9.653959e-06 1.652100e-06 
6.550000e-01 8.013276e-01 5.697228e-01 8.619452e-04 3.935877e-05 1.716949e-06 
6.600000e-01 8.070812e-01 5.540974e-01 2.302994e-03 7.903653e-05 1.658861e-06 
6.650000e-01 8.134950e-01 5.392569e-01 4.351077e-03 1.092064e-04 1.476908e-06 
6.700000e-01 8.206837e-01 5.250926e-01 5.229608e-03 1.293949e-04 1.186224e-06 
6.750000e-01 8.287671e-01 5.114574e-01 4.955740e-03 1.391314e-04 8.196080e-07 
6.800000e-01 8.378626e-01 4.981744e-01 3.617743e-03 1.385584e-04 4.248552e-07 
6.850000e-01 8.480763e-01 4.850540e-01 1.369091e-03 1.290685e-04 5.669840e-08 
6.900000e-01 8.594899e-01 4.719207e-01 1.584489e-03 1.135681e-04 2.348762e-07 
6.950000e-01 8.721460e-01 4.586480e-01 5.004137e-03 9.604061e-05 4.157961e-07 
7.000000e-01 8.860314e-01 4.451949e-01 8.641468e-03 8.037490e-05 4.745703e-07 
7.050000e-01 9.010613e-01 4.316352e-01 1.226391e-02 6.884488e-05 4.230440e-07 
7.100000e-01 9.170670e-01 4.181701e-01 1.567781e-02 6.096981e-05 2.922960e-07 
7.150000e-01 9.337900e-01 4.051180e-01 1.874468e-02 5.350835e-05 1.252063e-07 
7.200000e-01 9.508861e-01 3.928830e-01 2.138609e-02 4.192137e-05 3.337060e-08 
7.250000e-01 9.679387e-01 3.819093e-01 2.357495e-02 2.288456e-05 1.473805e-07 
7.300000e-01 9.844821e-01 3.726321e-01 2.531425e-02 3.294656e-06 1.981824e-07 
7.350000e-01 1.000029e+00 3.654349e-01 2.660850e-02 3.174267e-05 1.874914e-07 
7.400000e-01 1.014101e+00 3.606150e-01 2.743729e-02 5.442372e-05 1.334717e-07 
7.450000e-01 1.026255e+00 3.583578e-01 2.774226e-02 6.356002e-05 6.219403e-08 
7.500000e-01 1.036116e+00 3.587169e-01 2.743707e-02 5.548982e-05 1.679912e-09 
7.550000e-01 1.043395e+00 3.616021e-01 2.644145e-02 3.283772e-05 4.191400e-08 
7.600000e-01 1.047919e+00 3.667766e-01 2.472918e-02 3.570423e-06 5.393375e-08 
7.650000e-01 1.049639e+00 3.738566e-01 2.236945e-02 2.273204e-05 4.380758e-08 
7.700000e-01 1.048624e+00 3.822947e-01 1.954060e-02 3.928403e-05 2.345325e-08 
7.750000e-01 1.045040e+00 3.913325e-01 1.650625e-02 4.459221e-05 4.293295e-09 
7.800000e-01 1.039096e+00 3.999361e-01 1.356009e-02 4.177993e-05 7.244110e-09 
7.850000e-01 1.031003e+00 4.067783e-01 1.095794e-02 3.566491e-05 1.045591e-08 
7.900000e-01 1.020929e+00 4.103420e-01 8.858828e-03 2.982491e-05 8.279085e-09 
7.950000e-01 1.008993e+00 4.091645e-01 7.292732e-03 2.537783e-05 4.493431e-09 
8.000000e-01 9.952877e-01 4.021485e-01 6.165611e-03 2.162105e-05 1.669822e-09 
8.050000e-01 9.799377e-01 3.888122e-01 5.302721e-03 1.749360e-05 5.274738e-10 
8.100000e-01 9.631654e-01 3.693845e-01 4.518346e-03 1.271172e-05 5.433309e-10 
8.150000e-01 9.453511e-01 3.447425e-01 3.686943e-03 7.994281e-06 9.276057e-10 
8.200000e-01 9.270631e-01 3.162616e-01 2.786618e-03 4.451882e-06 1.202540e-09 
8.250000e-01 9.090488e-01 2.856368e-01 1.896233e-03 2.686809e-06 1.269033e-09 
8.300000e-01 8.921857e-01 2.546968e-01 1.148014e-03 2.305202e-06 1.217290e-09 
8.350000e-01 8.773954e-01 2.252020e-01 6.577690e-04 2.249194e-06 1.144062e-09 
8.400000e-01 8.655295e-01 1.986463e-01 4.649394e-04 1.685276e-06 1.086617e-09 
8.450000e-01 8.572423e-01 1.761095e-01 5.104039e-04 6.344519e-07 1.038238e-09 
8.500000e-01 8.528759e-01 1.581967e-01 6.626505e-04 2.546631e-07 9.859927e-10 
8.550000e-01 8.523846e-01 1.450638e-01 7.793431e-04 4.871437e-07 9.303210e-10 
8.600000e-01 8.553149e-01 1.364810e-01 7.719016e-04 1.855378e-07 8.772641e-10 
8.650000e-01 8.608394e-01 1.318946e-01 6.376891e-04 1.698187e-07 8.280085e-10 
8.700000e-01 8.678338e-01 1.304814e-01 4.435824e-04 2.715175e-07 7.776894e-10 
8.750000e-01 8.749880e-01 1.312173e-01 2.756984e-04 1.679250e-07 7.226462e-10 
8.800000e-01 8.809417e-01 1.329766e-01 1.900462e-04 4.575703e-08 6.644384e-10 
8.850000e-01 8.844326e-01 1.346512e-01 1.926098e-04 3.737200e-09 6.065309e-10 
8.900000e-01 8.844389e-01 1.352741e-01 2.521235e-04 3.144201e-09 5.521346e-10 
8.950000e-01 8.802977e-01 1.341378e-01 3.269048e-04 4.714223e-09 5.044459e-10 
9.000000e-01 8.717824e-01 1.308982e-01 3.847035e-04 5.402995e-09 4.665372e-10 
9.050000e-01 8.591206e-01 1.256253e-01 4.083095e-04 2.504459e-09 4.405975e-10 
9.100000e-01 8.429322e-01 1.187596e-01 3.932932e-04 4.543659e-10 4.269781e-10 
9.150000e-01 8.240978e-01 1.109642e-01 3.458994e-04 3.397005e-10 4.239619e-10 
9.200000e-01 8.036010e-01 1.029208e-01 2.816909e-04 1.333842e-09 4.264438e-10 
9.250000e-01 7.824011e-01 9.515721e-02 2.205493e-04 2.137372e-09 4.261454e-10 
9.300000e-01 7.613606e-01 8.797625e-02 1.773430e-04 1.876541e-09 4.126155e-10 
9.350000e-01 7.412106e-01 8.149230e-02 1.545596e-04 5.989332e-10 3.757660e-10 
9.400000e-01 7.225266e-01 7.572385e-02 1.435639e-04 7.690987e-10 3.097736e-10 
9.450000e-01 7.057076e-01 7.067105e-02 1.333276e-04 1.239906e-09 2.163537e-10 
9.500000e-01 6.909699e-01 6.634174e-02 1.185590e-04 7.467558e-10 1.061246e-10 
9.550000e-01 6.783659e-01 6.273472e-02 1.010099e-04 2.958088e-12 2.692796e-12 
9.600000e-01 6.678185e-01 5.981325e-02 8.518567e-05 4.574760e-10 8.896289e-11 
9.650000e-01 6.591534e-01 5.749520e-02 7.392069e-05 6.130179e-10 1.360755e-10 
9.700000e-01 6.521241e-01 5.566572e-02 6.716873e-05 6.167336e-10 1.396213e-10 
9.750000e-01 6.464417e-01 5.420324e-02 6.329244e-05 5.648601e-10 1.095371e-10 
9.800000e-01 6.418306e-01 5.300803e-02 6.065534e-05 4.991900e-10 6.406094e-11 
9.850000e-01 6.381057e-01 5.202459e-02 5.836382e-05 4.408375e-10 1.971404e-11 
9.900000e-01 6.352290e-01 5.125022e-02 5.626170e-05 3.985517e-10 1.476467e-11 
9.950000e-01 6.333006e-01 5.072363e-02 5.463365e-05 3.724053e-10 3.750453e-11 
1.000000e+00 6.324714e-01 5.049547e-02 5.387474e-05 3.596951e-10 4.914386e-11 
