9.088083472734672652e-01,2.949029909160572061e-17,0.000000000000000000e+00,9.999999999999996669e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.088083472734673762e-01,-3.122502256758252770e-17,0.000000000000000000e+00,-1.000000000000001110e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
