5, 0.17120423913002014, 0.3417961895465851, 1
6, 0.7894734144210815, 0.01390886027365923, 1
7, 0.7946568727493286, 0.9727699160575867, 1
8, 0.1445196270942688, 0.9860912561416626, 1
10, 0.39556482434272766, 0.353068083524704, 1
12, 0.37656834721565247, 0.7443333864212036, 1
