9.088083472734674872e-01,2.532696274926138358e-16,0.000000000000000000e+00,1.000000000000001998e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.088083472734674872e-01,-8.049116928532384918e-16,0.000000000000000000e+00,-9.999999999999980016e-01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
