1.000000000000000000e+00,3.322252631187438965e-01,2.567118285223841667e-01,-3.286198914051055908e+00,-1.522709178738296032e+00,1.000000000000000000e+00
3.000000000000000000e+00,4.928507566452026145e-01,2.191462174057960399e-01,-8.745793104171752930e-01,4.718370959162712097e-01,0.000000000000000000e+00
4.000000000000000000e+00,8.688969463109970093e-01,5.053870379924774170e-01,9.914699345827102661e-01,4.897427260875701904e-01,1.000000000000000000e+00
5.000000000000000000e+00,3.231174945831298828e-01,8.757743239402770996e-01,-9.159512519836425781e-01,3.133737444877624512e-01,1.000000000000000000e+00
