0.5380030090668455, -0.2857176282306956, 0.04688177842277223
0.6343099703287521, -0.24238803508965978, 0.0469592509577211
0.7095134937210573, -0.1705574724998072, 0.0476919900319477
0.7568153394837072, -0.07529217264618175, 0.04805404421120558
0.7869584964992613, 0.026476298823797366, 0.048330881148751205
0.8226756710437692, 0.12735448155038218, 0.04968306811273592
0.8917055177331791, 0.21726410007195682, 0.05354229788999987
0.9999999999999999, 0.2791109729561704, 0.05947093048534729
0.8786310871430095, 0.27881566063070057, 0.053417329016650764
0.7701369674097724, 0.2551573547297885, 0.04793690216016847
0.7111827724470974, 0.17229971257028104, 0.045158063499178745
0.6782054786121068, 0.07853099133784681, 0.04415819247504613
0.6239380987221825, -0.002259422446010356, 0.043536518257209236
0.525051473207803, -0.04221221895613872, 0.04339565039525063
0.49366326638855823, 0.04583515315026259, 0.04281803188102803
0.4572150277163163, 0.1314689893095313, 0.042936269279574724
0.417706839393638, 0.2167102951962541, 0.04372073953319201
0.35403959937874047, 0.2870492695050518, 0.04510373142608936
0.257025444308051, 0.29191796553882204, 0.0456654261869525
0.16023191998059844, 0.30737808923372134, 0.04483004390255811
0.06764573313219834, 0.32345524874545, 0.042308225682060885
-0.012881107556963298, 0.3578406384930358, 0.0392342092576327
0.03102927279249458, 0.4340347005482703, 0.042422524704280935
-0.03982158739019972, 0.4891435273956309, 0.039893795001653694
-0.12332539921373634, 0.48740117188459486, 0.03555712527420368
-0.15198466234816127, 0.4185291387625306, 0.03305541391907228
-0.1296238731737644, 0.34970469381411257, 0.033146523717225714
-0.19527834152888146, 0.3250942585223631, 0.029682041510905418
-0.25801691182193387, 0.3131488216593327, 0.02707327743973028
-0.31715994270013587, 0.3040866415946449, 0.0253052793632574
-0.372490395250662, 0.2954160527276338, 0.024295536803398646
-0.4262852937429468, 0.2870492695020655, 0.023891537709875527
-0.4805040018695492, 0.2870492695046494, 0.02406022619162614
-0.529787663025099, 0.26392353326546075, 0.02425915391833237
-0.5558738257524533, 0.20982087345806888, 0.024107431548721157
-0.6078218179525147, 0.20974315236681726, 0.024718745859861613
-0.6604539266301678, 0.20938168118611936, 0.025204696457951304
-0.7164729726231098, 0.2083290654023181, 0.025377184635653124
-0.7706639696677335, 0.20609562971341783, 0.025048600592726834
-0.8247652465185745, 0.20171779932260817, 0.02413543395579857
-0.873987987832493, 0.1943393984722953, 0.022768653703862593
-0.918971449990189, 0.18208570237913804, 0.021092514384348966
-0.9582688948669194, 0.16167129604846456, 0.019334434335226847
-0.9854653286072366, 0.13172054878369305, 0.01799607821991763
-0.9981046609063446, 0.09502645413893557, 0.017395074428650303
-0.9997098577249512, 0.05746937600633578, 0.017438096109322936
-0.9949402089764827, 0.018406701040414208, 0.01790876117030303
-0.9842567894426096, -0.019956109010427894, 0.01875910418976047
-0.9665361523306581, -0.0595173570056152, 0.020028537117737322
-0.9420847348953905, -0.09816953712559953, 0.021619824443641824
-0.9108111906170896, -0.13584413948059254, 0.023434026304759166
-0.8726241729760371, -0.17247265418080615, 0.025325639167061053
-0.8274323354525158, -0.20798657133645204, 0.027099576738244473
-0.7779286758370435, -0.24062999699466706, 0.028467156125111005
-0.7250519372151657, -0.27051717849477247, 0.029303772332879584
-0.66629042098975, -0.29934338083854817, 0.0295939362245162
-0.6306039538995454, -0.35002858384467483, 0.02996765657409085
-0.5859072145202534, -0.3932803307254206, 0.029944777860826548
-0.539000673844895, -0.4334916930464145, 0.02972676600919711
-0.4900810634463375, -0.4710167465249148, 0.029465821048524035
-0.42900187036542997, -0.4793421859741176, 0.029260588206401483
-0.3679213933564261, -0.48368625314646857, 0.02963798477991309
-0.3040139965978957, -0.48641932781055414, 0.03081019548253482
-0.23560045005743385, -0.4881733984258823, 0.03296716833425358
-0.16063768688030364, -0.48919917414101693, 0.03622287664478814
-0.08068294617957267, -0.4895795304437437, 0.040279654162037236
0.008188255065163364, -0.48933735912118625, 0.044735674093533837
0.1056255997352637, -0.48807692040033573, 0.04858669166682559
0.20836386934598533, -0.4849023401391517, 0.05071704892701186
0.3127055107304633, -0.47743747568441103, 0.050820728573299445
0.40504789082973974, -0.43245672564370535, 0.04963332956313618
0.48078688268100495, -0.3658942697645453, 0.04820401748886918
-0.588330877270558, 0.13987844696398508, 0.02421097275795875
-0.611144751913448, 0.08808582667855504, 0.02449531349667495
-0.6328157771863484, 0.03503075913653006, 0.024947982852125544
-0.6530665335399022, -0.02080883186487385, 0.025572970342902936
-0.6704596038831485, -0.0790017211983685, 0.026351260901586182
-0.6831892046632354, -0.13900617379809857, 0.02724701809629195
-0.6891513832763444, -0.20982281628846747, 0.028355773937238336
-0.7433746646013911, -0.18042899836478804, 0.02784186101618717
-0.7924435919295293, -0.14316362436586197, 0.026763348810910012
-0.8334041563520646, -0.10065011439625976, 0.02535619995319432
-0.8657212497719503, -0.05493115664068036, 0.023904077305242168
-0.8889384564593537, -0.008562507601330146, 0.022669207011655864
-0.9034923238005663, 0.0392571458553508, 0.021786725626108575
-0.903276656337446, 0.08835317243671964, 0.021590043975716375
-0.8639371376432741, 0.1201125634227344, 0.02287253148824627
-0.812716086316343, 0.13181181487914667, 0.024141840832468568
-0.7582525004634053, 0.1368500869556715, 0.024904675343356462
-0.702410729122386, 0.13897310638341845, 0.025099264304714666
-0.6468574159429492, 0.1397157346416116, 0.02481994131599155
